;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
552;63.890;Fiat;Argo;Drive 1.3;76.068;2018;SC;Kobrasol - São José;Vazio
553;84.890;Volkswagen;Saveiro;Cross 1.6;76.226;2017;SC;Kobrasol - São José;Vazio
554;78.890;Peugeot;2008;Allure 1.6 Aut.;49.403;2019;SC;São José;Vazio
555;58.490;Hyundai;Hb20;1.0 Comfort Plus 12v Flex 4p Manual;30.000;2018;SC;São Vicente - Itajaí;Vazio
556;88.900;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;36.369;2017;SC;Areias - São José;Vazio
557;78.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;52.000;2020;SC;Areias - São José;Vazio
558;74.900;Honda;Fit;1.5 Lx 16v Flex 4p Automático;77.000;2017;SC;Timbó;Vazio
559;57.990;Hyundai;Hb20;1.6 Comfort Plus Automático;77.000;2015;SC;Líder - Chapecó;Vazio
560;59.990;Peugeot;308;Quiksilver 1.6;84.300;2015;SC;Brusque;Vazio
561;77.500;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;71.000;2016;SC;Timbó;Vazio
562;59.900;Hyundai;Hb20s;1.0 Comfort Plus 12v Flex 4p Manual;74.000;2018;SC;Timbó;Vazio
563;66.990;Fiat;Strada;1.8 Mpi Adventure Cd 16v Flex 3p Automatizado;120.000;2015;SC;São Vicente - Itajaí;Vazio
564;79.900;Hyundai;Hb20s;Premium 1.6 16v At6;22.000;2019;SC;Lages;Vazio
565;68.900;Honda;Fit;1.5 Lx 16v Flex 4p Automático;57.191;2015;SC;Jardim Atlântico - Florianópolis;Vazio
566;79.900;Toyota;Yaris;1.5 16v;19.000;2019;SC;Boehmerwald - Joinville;Vazio
567;56.990;Chevrolet;Onix;Onix Hatch Lt 1.4 8v Flexpower 5p Mec.;70.000;2018;SC;Roçado - São José;Vazio
568;59.900;Ford;Ka;1.5 Se Flex 4p;34.000;2019;SC;São João - Itajaí;Vazio
569;68.990;Chevrolet;Onix;1.0 Flex Lt Manual;50.245;2020;SC;Campinas - São José;Localiza Seminovos
570;79.900;Volkswagen;Golf;Comfortline 1.4 Tsi;85.000;2015;SC;Blumenau;Vazio
571;59.900;Renault;Sandero;1.6 16v Gt-line Sce 5p;87.000;2018;SC;Kobrasol - São José;Vazio
572;65.900;Hyundai;Hb20s;1.0 Comfort Plus Flex 4p;71.000;2018;SC;Kobrasol - São José;Vazio
573;59.900;Hyundai;Hb20;1.0 Comfort Flex 5p;41.000;2018;SC;Kobrasol - São José;Vazio
574;61.900;Chevrolet;Onix;1.0 Joy 5p;55.900;2020;SC;Kobrasol - São José;Vazio
575;86.900;Mitsubishi;Asx;2.0 4wd Cvt 5p;77.000;2016;SC;Centro - Itajaí;Vazio
576;64.900;Volkswagen;Fox;1.6 Connect Total Flex 5p;24.000;2019;SC;Centro - Blumenau;Vazio
577;58.490;Hyundai;Hb20;1.0 Comfort Plus 12v Flex 4p Manual;50.000;2018;SC;São Vicente - Itajaí;Vazio
578;57.900;Hyundai;Hb20;Hyundai Hb20 Confort;45.000;2018;SC;Barreiros - São José;Vazio
579;63.900;Ford;Focus;1.6 S 16v Flex 4p Powershift;136.000;2015;SC;Guaramirim;Vazio
580;55.900;Ford;Ka;1.0 Ti-vct Flex Se Manual;42.000;2019;SC;Guaramirim;Vazio
581;58.900;Ford;Ka;1.5 Ti-vct Flex Se Manual;37.200;2019;SC;Guaramirim;Vazio
582;58.900;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;33.800;2020;SC;Guaramirim;Vazio
583;58.990;Renault;Duster;Renault Duster Dynamique 1.6 2014/2015;78.000;2015;SC;Santa Mônica - Florianópolis;Vazio
584;76.300;Chevrolet;Prisma;1.4 Mpfi Ltz 8v Flex 4p Automático;40.000;2019;SC;Timbó;Vazio
585;68.900;Honda;City;1.5 Lx Flex Aut. 4p;148.000;2015;SC;Salto Norte - Blumenau;Vazio
586;70.900;Ford;Ecosport;1.6 Se 16v Flex 4p Powershift;64.000;2017;SC;Guaramirim;Vazio
587;59.990;Chevrolet;Prisma;Gm Prisma Joy 1.0 2018/2019;46.000;2019;SC;Santa Mônica - Florianópolis;Vazio
588;79.990;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;100.000;2016;SC;São Miguel do Oeste;Vazio
589;87.900;Nissan;Sentra;Sentra Sv 2.0 Cvt (flex) Gnv Aut;129.839;2019;SC;Kobrasol - São José;Vazio
590;59.990;Ford;Ka;Ford Ka + 1.5 Se Manual;71.000;2019;SC;Líder - Chapecó;Vazio
591;60.000;Chevrolet;Onix;Chevrolet Onix 1.0 Lt Manual;67.000;2019;SC;Líder - Chapecó;Vazio
592;72.990;Chevrolet;Cruze;Chevrolet Cruze 1.8 Sedan Lt Automático;107.000;2015;SC;Líder - Chapecó;Vazio
593;66.900;Volkswagen;Up!;1.0 Tsi Move Up 12v Flex 4p Manual;91.000;2019;SC;Coral - Lages;Vazio
594;59.900;Chevrolet;Cobalt;1.4 Lt 4p;62.000;2017;SC;Kobrasol - São José;Vazio
595;81.900;Volkswagen;Polo;1.6 16v Msi Aut. 5p;46.000;2020;SC;Ibirama;Vazio
596;59.500;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;32.100;2019;SC;Timbó;Vazio
597;57.490;Ford;Ka;1.5 Ti-vct Flex Se Manual;72.219;2020;SC;Campinas - São José;Localiza Seminovos
598;58.670;Ford;Ka;1.5 Ti-vct Flex Se Manual;47.726;2020;SC;Campinas - São José;Localiza Seminovos
599;81.900;Volkswagen;Jetta;1.4 16v Tsi Comfortline Gasolina 4p Tiptronic;171.000;2017;SC;Coral - Lages;Vazio
600;83.900;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;111.000;2016;SC;Coral - Lages;Vazio
601;66.900;Fiat;Strada;1.4 Mpi Working Cd 8v Flex 3p Manual;50.000;2015;SC;Coral - Lages;Vazio
602;83.990;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;57.205;2020;SC;Campinas - São José;Localiza Seminovos
603;59.900;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;57.000;2019;SC;Guaramirim;Vazio
604;69.900;Honda;City;1.5 Ex Flex Aut. 4p;77.000;2015;SC;Centro - Blumenau;Vazio
605;84.900;Renault;Captur;Intense 1.6 16v Sce Cvt X-tronic Flex;41.000;2018;SC;Lages;Vazio
606;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.095;2021;SC;Campinas - São José;Localiza Seminovos
607;68.550;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Manual;50.258;2019;SC;Campinas - São José;Localiza Seminovos
608;89.900;Bmw;Serie;1 1.6 Aut. 5p 136 Hp;75.000;2015;SC;Centro - Blumenau;Vazio
609;76.900;Honda;Civic;2.0 Lxr 16v Flex 4p Automático;75.400;2015;SC;Guaramirim;Vazio
610;74.900;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;56.000;2016;SC;São José;Vazio
611;87.490;Renault;Captur;2.0 16v Hi-flex Intense Automático;55.177;2020;SC;Campinas - São José;Localiza Seminovos
612;78.290;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;55.838;2020;SC;Campinas - São José;Localiza Seminovos
613;69.680;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;55.158;2021;SC;Campinas - São José;Localiza Seminovos
614;83.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;55.110;2020;SC;Campinas - São José;Localiza Seminovos
615;59.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;53.219;2020;SC;Campinas - São José;Localiza Seminovos
616;88.490;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;60.000;2019;SC;São Vicente - Itajaí;Vazio
617;57.900;Chevrolet;Onix;Lt 1.0 8v;36.600;2019;SC;São Bento do Sul;Vazio
618;65.000;Hyundai;Hb20s;1.0 Unique Flex 4p;36.000;2019;SC;São João - Itajaí;Vazio
619;55.900;Volkswagen;Saveiro;1.6 Trendline Cab. Simples Total Flex 2p;71.000;2016;SC;Centro - Blumenau;Vazio
620;82.990;Kia;Cerato;1.6 Sx 16v Flex 4p Automático;70.000;2018;SC;São Vicente - Itajaí;Vazio
621;71.900;Jeep;Renegade;1.8 Sport 16v Flex 4p Manual;79.000;2016;SC;Jardim Atlântico - Florianópolis;Vazio
622;58.040;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;57.337;2019;SC;Campinas - São José;Localiza Seminovos
623;68.900;Fiat;Strada;1.4 Mpi Freedom Cs 8v Flex 2p Manual;45.000;2019;SC;Coral - Lages;Vazio
624;76.900;Chevrolet;Spin;Active 1.8 Flex;90.062;2017;SC;Brusque;Vazio
625;62.900;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;25.800;2020;SC;Guaramirim;Vazio
626;78.990;Hyundai;Tucson;2.0 Gls;51.000;2017;SC;Brusque;Vazio
627;89.900;Hyundai;Ix35;Ix35 Gls 2.0 16v 2wd Flex Aut;39.900;2016;SC;Caminho Novo - Palhoça;Vazio
628;69.900;Hyundai;Elantra;2.0 16v Gls Flex Aut. 4p;76.000;2015;SC;Centro - Blumenau;Vazio
629;81.900;Suzuki;Jimny;1.3 4all 4x4 16v Gasolina 2p Manual;63.000;2018;SC;Areias - São José;Vazio
630;65.900;Ford;Ka;1.0 Hatch Se;14.000;2021;SC;Brusque;Vazio
631;66.470;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;57.591;2020;SC;Campinas - São José;Localiza Seminovos
632;72.410;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;54.813;2019;SC;Campinas - São José;Localiza Seminovos
633;58.990;Hyundai;Hb20;Hyundai Hb 20 Comfort 1.0 2017/2018;45.000;2018;SC;Santa Mônica - Florianópolis;Vazio
634;67.990;Honda;City;Honda City Lx Aut 2014/2015;51.000;2015;SC;Santa Mônica - Florianópolis;Vazio
635;68.900;Fiat;Strada;1.4 Hard Working Flex 2p;48.000;2019;SC;Itoupava Norte - Blumenau;Vazio
636;68.900;Volkswagen;Up!;Move Tsi 1.0;55.000;2018;SC;Brusque;Vazio
637;57.900;Toyota;Etios;1.5 X Sedan 16v Flex 4p Manual;109.000;2018;SC;Guaramirim;Vazio
638;64.400;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;69.538;2020;SC;Centro - Joinville;Localiza Seminovos
639;89.950;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;57.668;2019;SC;Centro - Joinville;Localiza Seminovos
640;59.900;Ford;Ka;1.0 Ti-vct Flex Se Plus Manual;17.000;2021;SC;Coral - Lages;Vazio
641;56.900;Volkswagen;Up!;Up! Move 1.0 Tsi Total Flex 12v 5p;58.000;2017;SC;Biguaçu;Vazio
642;72.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;35.000;2018;SC;Coral - Lages;Vazio
643;59.900;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;59.000;2019;SC;Coral - Lages;Vazio
644;84.900;Renault;Captur;1.6 16v Sce Flex Life X-tronic;32.000;2019;SC;Coral - Lages;Vazio
645;82.900;Hyundai;Elantra;2.0 12v;99.000;2017;SC;Caminho Novo - Palhoça;Vazio
646;59.900;Hyundai;Hb20x;1.6 12v;154.900;2016;SC;Caminho Novo - Palhoça;Vazio
647;59.900;Fiat;Argo;1.8 16v;43.000;2018;SC;Caminho Novo - Palhoça;Vazio
648;58.720;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.558;2021;SC;Centro - Joinville;Localiza Seminovos
649;70.990;Fiat;Cronos;1.3 Firefly Flex Drive Manual;60.000;2019;SC;São Vicente - Itajaí;Vazio
650;81.900;Jeep;Renegade;Renegade Longitude 1.8 4x2 Flex 16v Aut.;50.579;2016;SC;São José;Vazio
651;67.900;Hyundai;Tucson;2.0 Gls 4x2 Flex Aut. 5p;56.000;2017;SC;Braço do Norte;Vazio
652;58.290;Ford;Ka;1.5 Ti-vct Flex Se Manual;50.150;2020;SC;Centro - Joinville;Localiza Seminovos
653;79.900;Nissan;Kicks;1.6 16v;53.000;2018;SC;Boehmerwald - Joinville;Vazio
654;56.900;Chevrolet;Prisma;Prisma 1.0 Mpfi Joy 8v Flex 4p Manual;38.250;2019;SC;São Bento do Sul;Vazio
655;68.990;Volkswagen;Up!;Move 1.0 Completo;33.900;2019;SC;Brusque;Vazio
656;75.900;Volkswagen;Virtus;1.0 Comfortline 200 Tsi Aut. 4p;67.000;2018;SC;Boehmerwald - Joinville;Vazio
657;59.990;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;63.920;2021;SC;Centro - Joinville;Localiza Seminovos
658;68.900;Chevrolet;Prisma;Prisma 1.4 Lt Spe/4;52.095;2019;SC;São Bento do Sul;Vazio
659;76.990;Nissan;Versa;1.6 16v Flexstart Sl 4p Xtronic;60.000;2020;SC;São Vicente - Itajaí;Vazio
660;66.490;Hyundai;Hb20s;1.0 Comfort Plus 12v Flex 4p Manual;60.000;2019;SC;São Vicente - Itajaí;Vazio
661;65.900;Lifan;X60;1.8 Talent 4x2 5p;62.000;2019;SC;Braço do Norte;Vazio
662;59.900;Ford;Ka;1.0 Se Flex 5p;36.000;2020;SC;São João - Itajaí;Vazio
663;69.990;Hyundai;Hb20;1.6 Premium Flex Aut. 5p;29.000;2016;SC;Itoupava Norte - Blumenau;Vazio
664;55.000;Ford;Ka;1.0 Se Flex 5p;36.000;2019;SC;São João - Itajaí;Vazio
665;69.900;Fiat;Strada;Strada Hard Working 1.4 (flex) (cabine Estendida);44.250;2019;SC;São Bento do Sul;Vazio
666;71.900;Volkswagen;Saveiro;Robust 1.6;32.000;2019;SC;Brusque;Vazio
667;57.890;Hyundai;Hb20;1.0 Comfort;73.819;2018;SC;Kobrasol - São José;Vazio
668;63.900;Volkswagen;Up!;Move Tsi 1.0;80.000;2017;SC;Brusque;Vazio
669;69.900;Honda;City;1.5 16v;89.000;2016;SC;Boehmerwald - Joinville;Vazio
670;66.990;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;50.000;2020;SC;São Vicente - Itajaí;Vazio
671;79.900;Hyundai;Ix35;2.0 16v;56.000;2015;SC;Boehmerwald - Joinville;Vazio
672;84.890;Toyota;Corolla;Xei 2.0 Flex;109.451;2015;SC;Kobrasol - São José;Vazio
673;87.900;Honda;Hr-v;1.8 16v;70.000;2016;SC;Boehmerwald - Joinville;Vazio
674;62.900;Volkswagen;Saveiro;1.6 Robust;55.729;2019;SC;Trindade - Florianópolis;Vazio
675;55.900;Fiat;Doblo;Doblo Attractive 1.4 Fire Flex 8v 5p;234.000;2016;SC;Santo Amaro da Imperatriz;Vazio
676;76.490;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;60.000;2019;SC;São Miguel do Oeste;Vazio
677;59.900;Chevrolet;Spin;1.8 16v;85.000;2016;SC;Boehmerwald - Joinville;Vazio
678;56.900;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;56.000;2019;SC;Coral - Lages;Vazio
679;64.900;Hyundai;Hb20;Hb20 1.0 Confort Plus;48.300;2019;SC;Fraiburgo;Vazio
680;68.990;Fiat;Strada;1.4 Cs Hard Working Manual;81.000;2020;SC;Líder - Chapecó;Vazio
681;83.900;Hyundai;Creta;1.6 16v;48.000;2018;SC;Boehmerwald - Joinville;Vazio
682;74.990;Renault;Duster;Renault Duster Expression 1.6 2016/2017;78.000;2017;SC;Santa Mônica - Florianópolis;Vazio
683;55.000;Renault;Sandero;1.0 Zen 12v 5p;26.000;2020;SC;São João - Itajaí;Vazio
684;84.900;Toyota;Yaris;1.5 16v;44.000;2019;SC;Boehmerwald - Joinville;Vazio
685;57.490;Chevrolet;Onix;1.4 Mpfi Ltz 8v Flex 4p Manual;45.000;2016;SC;São Vicente - Itajaí;Vazio
686;67.490;Ford;Ka;1.5 Ti-vct Flex Se Plus Sedan Automático;70.000;2020;SC;São Vicente - Itajaí;Vazio
687;62.900;Honda;Fit;1.5 16v;79.000;2015;SC;Boehmerwald - Joinville;Vazio
688;60.900;Peugeot;2008;1.6 16v;68.000;2016;SC;Boehmerwald - Joinville;Vazio
689;75.800;Honda;Fit;1.5 Ex Flex Aut. 5p;62.000;2016;SC;Itoupava Norte - Blumenau;Vazio
690;63.900;Chevrolet;Montana;1.4 Mpfi Ls Cs 8v Flex 2p Manual;55.600;2019;SC;São Bento do Sul;Vazio
691;58.890;Ford;Ka;Sedan 1.0 12v Se;61.261;2020;SC;Jaraguá do Sul;Vazio
692;59.900;Volkswagen;Gol;1.6 Msi Total Flex 5p;34.526;2019;SC;Nova Petrópolis - Joaçaba;Vazio
693;65.900;Fiat;Strada;Strada Hard Working 1.4 (flex) (cabine Simples);51.860;2019;SC;São Bento do Sul;Vazio
694;68.000;Chevrolet;Montana;1.4 Ls Econoflex 2p;65.000;2018;SC;São João - Itajaí;Vazio
695;59.900;Chevrolet;Montana;1.4 Ls Econoflex 2p;65.000;2018;SC;São João - Itajaí;Vazio
696;62.900;Chevrolet;Onix;1.4 8v;40.000;2019;SC;Boehmerwald - Joinville;Vazio
697;79.990;Suzuki;Jimny;4 Sun 1.3 Completo;73.000;2015;SC;Brusque;Vazio
698;58.990;Hyundai;Hb20;Hb20 Comf./c.plus/c.style 1.0 Flex 12v;30.624;2017;SC;Chapecó;Vazio
699;74.900;Chevrolet;Prisma;Prisma Sed. Advant. 1.4 8v F.power Aut.;35.923;2019;SC;Santo Amaro da Imperatriz;Vazio
700;82.990;Renault;Duster;Oroch Dinamique 2.0;58.900;2017;SC;Santa Mônica - Florianópolis;Vazio
701;56.640;Ford;Ka;1.5 Ti-vct Flex Se Manual;76.511;2020;SC;Campinas - São José;Localiza Seminovos
702;82.900;Renault;Captur;1.6 16v;61.000;2018;SC;Boehmerwald - Joinville;Vazio
703;87.900;Honda;Hr-v;1.8;58.000;2016;SC;Boehmerwald - Joinville;Vazio
704;65.900;Nissan;Versa;Sv 1.6 Flex;60.000;2018;SC;Brusque;Vazio
705;63.900;Fiat;Strada;1.4 8v;23.000;2020;SC;Boehmerwald - Joinville;Vazio
706;57.900;Hyundai;Hb20;1.6 16v;59.000;2016;SC;Boehmerwald - Joinville;Vazio
707;79.900;Fiat;Fiorino;1.4 8v;57.269;2020;SC;São Bento do Sul;Vazio
708;60.000;Mitsubishi;Outlander;2.0 5p;51.253;2015;SC;Fortaleza - Blumenau;Vazio
709;57.900;Fiat;Argo;1.0 Drive Flex 5p;79.414;2019;SC;São João - Itajaí;Vazio
710;69.900;Ford;Ecosport;2.0 16v Titanium Flex Powershift 5p;122.000;2016;SC;Santa Bárbara - Criciúma;Vazio
711;73.900;Chevrolet;Onix;10mt Lt2;50.700;2020;SC;Garopaba;Vazio
712;88.900;Hyundai;Creta;Attitude 1.6 16v Flex Aut.;67.000;2017;SC;São José;Vazio
713;67.800;Peugeot;2008;Allure 1.6 At;94.102;2018;SC;Florianópolis;Vazio
714;59.900;Hyundai;Hb20;Comfort 1.0 Flex 20 Mil Km;20.224;2018;SC;São José;Vazio
715;88.900;Volkswagen;Virtus;Highline 200 Tsi 1.0 Flex 12v Aut;70.095;2018;SC;Itajaí;Vazio
716;73.900;Chery;Tiggo;2 Look 1.5 16v Flex Aut.5p;41.719;2019;SC;Itajaí;Vazio
717;74.900;Honda;Fit;Ex Cvt 1.5 Aut. Flex;65.000;2016;SC;Gaspar;Vazio
718;70.900;Peugeot;308;Griffe 1.6 Turbo Flex 16v Aut.;77.075;2017;SC;São José;Vazio
719;89.900;Honda;Wr-v;Ex 1.5 Flex Automático (cvt) 2018;63.000;2018;SC;Massaranduba;Vazio
720;76.900;Ford;Ecosport;Se 1.5 At (gnv);70.720;2019;SC;Florianópolis;Vazio
721;78.990;Ford;Ecosport;Freestyle 1.6;65.000;2016;SC;Brusque;Vazio
722;59.900;Renault;Duster;Dynamique 2.0 At;120.947;2017;SC;Florianópolis;Vazio
723;58.900;Hyundai;Hb20x;Style 1.6 Mt;76.444;2018;SC;Florianópolis;Vazio
724;62.800;Chevrolet;Montana;Ls 1.4;37.659;2019;SC;Florianópolis;Vazio
725;69.990;Hyundai;Hb20;Sedan Comfort 1.0 12v 2019 Flex Completo;30.000;2019;SC;Massaranduba;Vazio
726;83.900;Fiat;Strada;Strada Freedom 1.4 Flex 8v Cd;31.000;2019;SC;Ponte do Imaruim - Palhoça;Vazio
727;88.900;Honda;Fit;Ex Cvt;33.900;2018;SC;Rio do Sul;Vazio
728;88.900;Nissan;Kicks;S 1.6 Cvt;72.817;2018;SC;Florianópolis;Vazio
729;68.900;Chery;Tiggo;2 Look;27.624;2019;SC;Rio do Sul;Vazio
730;57.900;Volkswagen;Gol;1.0l Mc5;39.000;2019;SC;Garopaba;Vazio
731;82.900;Volkswagen;Polo;1.0 Conf.;57.000;2019;SC;Garopaba;Vazio
732;74.900;Chevrolet;Onix;Hatch Ltz 1.4 8v Flexpower 5p Aut.;36.726;2018;SC;São José;Vazio
733;73.899;Ford;Ecosport;Titanium 2.0;56.800;2017;SC;São José;Vazio
734;58.900;Volkswagen;Fox;Run Mbv;92.015;2017;SC;Rio do Sul;Vazio
735;88.900;Jeep;Renegade;Sport 1.8 4x2 Flex 16v Aut.;71.033;2017;SC;São José;Vazio
736;66.900;Ford;Ka;1.5 Sedan Se 12v Flex 4p Aut.;43.989;2019;SC;São José;Vazio
737;55.900;Chevrolet;Onix;1.0 Lt 5p;59.061;2019;SC;São João - Itajaí;Vazio
738;81.900;Hyundai;Ix35;Gls 2.0 Flex Aut.;88.500;2015;SC;São José;Vazio
739;76.900;Honda;Fit;Lx 1.5 Flexone 16v 5p Aut.;77.000;2017;SC;São José;Vazio
740;82.900;Honda;Fit;Lx 1.5 Flexone 16v 5p Aut.;61.167;2017;SC;São José;Vazio
741;79.900;Honda;Civic;Civic Sedan Lxr 2.0 Flexone 16v Aut. 4p;113.000;2016;SC;Ponte do Imaruim - Palhoça;Vazio
742;79.900;Hyundai;Hb20s;Premium 1.6 At;35.802;2018;SC;Florianópolis;Vazio
743;72.900;Chevrolet;Onix;Ltz 1.4 At;71.058;2019;SC;Florianópolis;Vazio
744;67.900;Hyundai;Hb20s;Hb20s C.style/c.plus1.6 Flex 16v Aut. 4p;86.000;2017;SC;Ponte do Imaruim - Palhoça;Vazio
745;61.900;Volkswagen;Up!;Move 1.0 Total Flex 12v 5p;39.651;2018;SC;São José;Vazio
746;87.900;Honda;City;Exl 1.5 Flex 16v Aut.;107.000;2018;SC;São José;Vazio
747;69.900;Fiat;Strada;Adventure 1.8 Cd Mt;95.556;2015;SC;Florianópolis;Vazio
748;74.900;Volkswagen;Golf;Tsi 1.4 Comfortline;140.000;2015;SC;Massaranduba;Vazio
749;87.700;Honda;Fit;1.5 Lx Automático (cvt) 2020;40.000;2020;SC;Massaranduba;Vazio
750;68.900;Peugeot;2008;Allure 1.6 Flex 16v 5p Aut.;85.862;2017;SC;São José;Vazio
751;62.900;Chevrolet;Montana;Ls;63.560;2019;SC;Rio do Sul;Vazio
752;82.900;Chevrolet;Spin;Lt 1.8 8v Econo.flex 5p Aut.;33.271;2019;SC;São José;Vazio
753;71.900;Nissan;Versa;Unique 1.6 Xtronic;65.572;2018;SC;São José;Vazio
754;79.900;Chevrolet;Cruze;Lt Hb;48.412;2016;SC;São José;Vazio
755;73.900;Ford;Focus;Sedan Focus Se At 2.0 Sc;70.000;2019;SC;América - Joinville;Vazio
756;85.900;Renault;Captur;1.6 At Life - 2019;35.497;2019;SC;Rio do Sul;Vazio
757;79.900;Jeep;Renegade;1.8 At - 2017;43.607;2017;SC;Rio do Sul;Vazio
758;64.900;Volkswagen;Fox;Connect 1.6 Flex 8v 5p;46.501;2019;SC;São José;Vazio
759;79.899;Hyundai;Ix35;Gls 2.0 At;81.000;2015;SC;São José;Vazio
760;59.900;Citroën;Aircross;1.6 16v Feel Flex 5p;53.055;2017;SC;São João - Itajaí;Vazio
761;84.900;Volkswagen;Saveiro;1.6 16v Cross Cab. Estendida Total Flex 2p-;96.121;2017;SC;São João - Itajaí;Vazio
762;89.900;Chevrolet;Onix;Plus Premiere At 2;10.700;2020;SC;São José;Vazio
763;79.900;Jeep;Renegade;1.8 Flex 5p;75.005;2017;SC;São João - Itajaí;Vazio
764;58.899;Chevrolet;Cobalt;Ltz 1.8 At;51.380;2019;SC;São José;Vazio
765;55.900;Citroën;C4;Lounge Automatico Thp Tend;67.000;2015;SC;América - Joinville;Vazio
766;68.890;Volkswagen;Voyage;Voyage 1.6 Msi (flex);37.036;2021;SC;Kobrasol - São José;Vazio
767;64.890;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);105.692;2019;SC;Kobrasol - São José;Vazio
768;85.900;Fiat;Argo;1.3 Trekking Flex 5p 5 Marchas;8.000;2021;SC;Salto Norte - Blumenau;Vazio
769;75.900;Volkswagen;Golf;1.4 Tsi Comfortline - 2015;102.413;2015;SC;Rio do Sul;Vazio
770;85.000;Citroën;C4;Cactus Feel Business Aut;25.000;2020;SC;América - Joinville;Vazio
771;74.900;Chevrolet;Cruze;Hb Sport Lt 1.8 16v Flexp. 5p Aut;77.351;2015;SC;São José;Vazio
772;76.900;Hyundai;Hb20s;1.6 Style Flex Aut. 4p;73.300;2018;SC;Santa Bárbara - Criciúma;Vazio
773;67.900;Chery;Tiggo;2 Look 1.5 16v Flex Mec. 5p;28.724;2019;SC;São José;Vazio
774;73.900;Ford;Focus;Se At 2.0sc;52.000;2019;SC;Palhoça;Vazio
775;72.899;Fiat;Fiorino;Hard Working 1.4;57.344;2018;SC;São José;Vazio
776;73.900;Chevrolet;Prisma;Ltz 1.4 At;29.000;2019;SC;São José;Vazio
777;59.900;Honda;Fit;Ex-cvt 1.5 16v 4p;173.000;2015;SC;América - Joinville;Vazio
778;67.900;Hyundai;Hb20s;1.6 Comfort Plus Flex Aut. 4p;124.639;2016;SC;São João - Itajaí;Vazio
779;64.890;Citroën;Aircross;Aircross 1.6 16v Live (flex) (aut);76.205;2018;SC;Kobrasol - São José;Vazio
780;60.900;Fiat;Argo;Argo 1.0 Drive;89.886;2020;SC;Kobrasol - São José;Vazio
781;60.690;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);105.675;2019;SC;Kobrasol - São José;Vazio
782;64.890;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);89.868;2019;SC;Kobrasol - São José;Vazio
783;60.990;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);99.130;2019;SC;Kobrasol - São José;Vazio
784;60.590;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);92.298;2019;SC;Kobrasol - São José;Vazio
785;60.900;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);98.500;2019;SC;Kobrasol - São José;Vazio
786;67.890;Hyundai;Hb20x;1.6 Premium 2016;63.000;2016;SC;São José;Vazio
787;69.800;Volkswagen;Up!;Pepper Mdv;74.000;2018;SC;Itajaí;Vazio
788;65.900;Ford;Focus;Sedan Focus Se At 2.0sc;101.900;2018;SC;Ituporanga;Vazio
789;69.800;Peugeot;2008;Griffe At;70.000;2017;SC;Florianópolis;Vazio
790;83.900;Fiat;Strada;Adventure Cd;49.000;2019;SC;São José;Vazio
791;61.900;Hyundai;Hb20;1.0 Vision;19.500;2020;SC;São José;Vazio
792;58.900;Hyundai;Hb20;Hb20 1.0m Unique;58.000;2019;SC;Ituporanga;Vazio
793;60.699;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);107.772;2019;SC;Kobrasol - São José;Vazio
