;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
0;87.220;Chevrolet;Spin;1.8 Activ 8v Flex 4p Aut;20.747;2019;PR;Curitiba;Hyundai Veiculos
1;57.744;Hyundai;Tucson;2.0 Gls Flex 4p Aut;99.068;2015;PR;Centro - Campo Largo;Vazio
2;59.900;Chevrolet;Onix;1.4 Mt Lt;75.737;2018;PR;Centro - Campo Largo;Vazio
3;63.900;Fiat;Strada;Wk Cc E;58.894;2018;PR;Centro - Campo Largo;Vazio
4;64.900;Fiat;Strada;Hd Wk Cc E;76.308;2018;PR;Centro - Campo Largo;Vazio
5;89.900;Ford;Ecosport;1.5 Tivct Flex Freestyle Manual;19.799;2020;PR;Curitiba;Hyundai Veiculos
6;85.900;Ford;Ecosport;Titanium 2.0;64.987;2018;PR;Curitiba;Vazio
7;65.900;Chevrolet;Prisma;Lt 1.4 Mecanico _4p_;64.472;2019;PR;Capão da Imbuia - Curitiba;Vazio
8;57.900;Chevrolet;Onix;1.0 Mt Lt;44.000;2019;PR;Capão Raso - Curitiba;Vazio
9;72.900;Jeep;Renegade;Sport 1.8 Flex Manual;74.000;2016;PR;Centro - Londrina;Vazio
10;74.990;Hyundai;Hb20;Hb20 Premium 1.6;62.000;2018;PR;Centro - Londrina;Vazio
11;58.900;Hyundai;Hb20;Hb20 Comfort Plus 1.0 Flex 12v Mec.;56.000;2019;PR;Capão Raso - Curitiba;Vazio
12;79.600;Honda;Civic;Sedan Lxs C-at 1.8 16v 4p;92.000;2016;PR;Boa Vista - Curitiba;Vazio
13;74.000;Chevrolet;Tracker;Chev Ltz At;94.800;2015;PR;Jardim Carvalho - Ponta Grossa;Vazio
14;86.900;Volkswagen;Polo;Highline 200 Tsi 1.0 Flex 12v Aut;90.000;2019;PR;Centro - Londrina;Vazio
15;76.700;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;20.000;2016;PR;Boa Vista - Curitiba;Vazio
16;89.900;Renault;Duster;Oroch Dyna 2.0 16v Aut;17.948;2019;PR;Seminário - Curitiba;Vazio
17;89.900;Fiat;Strada;Adventure Cabine Dupla;90.000;2019;PR;Conradinho - Guarapuava;Vazio
18;80.900;Fiat;Strada;Freedom Cd1.4 Flex 8v;36.000;2019;PR;Centro - Londrina;Vazio
19;84.500;Hyundai;Hb20s;Hb20s Premium 1.6 Flex 16v Aut. 4p;10.559;2019;PR;Rodocentro - Londrina;Vazio
20;56.500;Fiat;Idea;Adventure 1.8 16v(flex) 4p;36.777;2016;PR;Rodocentro - Londrina;Vazio
21;55.000;Chevrolet;Prisma;1.0 Sed. Joy Ls;73.000;2019;PR;Centro - Londrina;Vazio
22;55.990;Fiat;Strada;Working Hard 1.4 Fire Flex 8v Cs;115.000;2018;PR;Centro - Londrina;Vazio
23;56.000;Volkswagen;Gol;1.6 16v Msi Aut. 5p;73.000;2019;PR;Jardim União - Cambé;Vazio
24;83.000;Jeep;Renegade;1.8 Limited Edition Flex Aut. 5p;96.000;2016;PR;São Cristóvão - União da Vitória;Vazio
25;64.900;Renault;Kwid;Outsider 1.0 Flex 12v 5p Mec;7.862;2022;PR;Rebouças - Curitiba;Vazio
26;63.900;Volkswagen;Voyage;1.6 8v Flex 4p Manual;47.029;2020;PR;Rebouças - Curitiba;Vazio
27;56.000;Volkswagen;Saveiro;1.6 Trendline Cab. Dupla Total Flex 2p;110.000;2015;PR;Pinheirinho - Curitiba;Vazio
28;80.000;Volkswagen;Golf;Volkswagen Golf Comfortline 1.6 Msi Total Flex Mec;52.035;2016;PR;Bacacheri - Curitiba;Vazio
29;82.888;Toyota;Corolla;1.8 16v Gli Upper Flex Multi-drive 4p;132.000;2016;PR;Centro - Arapongas;Vazio
30;58.900;Volkswagen;Saveiro;1.6 Robust Cab. Simples Total Flex 2p;99.000;2019;PR;Bacacheri - Curitiba;Vazio
31;62.900;Fiat;Argo;Drive 1.0;49.410;2020;PR;Centro - Campo Largo;Vazio
32;88.900;Renault;Sandero;Rs Racing Spirit Flex 2.0 16v 5p;11.400;2021;PR;Parolin - Curitiba;Vazio
33;78.900;Hyundai;Hb20;Hb20 Evolution 1.0 Flex 12v Mec;20.240;2021;PR;Curitiba;Hyundai Veiculos
34;76.000;Fiat;Strada;1.4 Hard Working Cab. Dupla Flex 3p;42.000;2019;PR;Parigot de Souza 2 - Londrina;Vazio
35;65.900;Nissan;Versa;1.6 16v Sl Unique Aut. 4p;102.000;2017;PR;Parigot de Souza 2 - Londrina;Vazio
36;55.900;Chevrolet;Onix;1.4 Ltz 5p;124.000;2016;PR;Parigot de Souza 1 - Londrina;Vazio
37;79.900;Ford;Ecosport;1.5 Tivct Flex Se Automático;62.923;2018;PR;Londrina;Vazio
38;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;64.000;2020;PR;São Cristovão - Cascavel;Vazio
39;84.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;53.269;2021;PR;Londrina;Vazio
40;86.900;Ford;Ecosport;1.5 Tivct Flex Freestyle Manual;38.747;2019;PR;Londrina;Vazio
41;89.900;Honda;Fit;1.5 Lx 16v Flex 4p Automático;60.482;2019;PR;Londrina;Vazio
42;60.490;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;45.702;2019;PR;Oficinas - Ponta Grossa;Vazio
43;82.260;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;51.403;2020;PR;Rodocentro - Londrina;Localiza Seminovos
44;75.900;Honda;Civic;2.0 Lxr Flex Aut. 4p;100.000;2015;PR;Bacacheri - Curitiba;Vazio
45;65.670;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;53.985;2020;PR;Rodocentro - Londrina;Localiza Seminovos
46;77.460;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;55.203;2020;PR;Rodocentro - Londrina;Localiza Seminovos
47;82.260;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;51.054;2020;PR;Rodocentro - Londrina;Localiza Seminovos
48;55.370;Renault;Logan;1.0 12v Sce Flex Life Manual;69.475;2021;PR;Rodocentro - Londrina;Localiza Seminovos
49;70.810;Fiat;Cronos;1.3 Firefly Flex Drive Manual;60.385;2020;PR;Oficinas - Ponta Grossa;Vazio
50;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;58.500;2020;PR;São Cristovão - Cascavel;Vazio
51;81.590;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.819;2021;PR;Seminário - Curitiba;Localiza Seminovos
52;65.110;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;54.858;2020;PR;Seminário - Curitiba;Localiza Seminovos
53;83.760;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;38.022;2020;PR;Rodocentro - Londrina;Localiza Seminovos
54;89.950;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;57.668;2019;PR;Seminário - Curitiba;Localiza Seminovos
55;81.340;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;54.240;2021;PR;Oficinas - Ponta Grossa;Vazio
56;70.650;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;57.532;2020;PR;Seminário - Curitiba;Localiza Seminovos
57;70.650;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;57.337;2020;PR;Seminário - Curitiba;Localiza Seminovos
58;58.400;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;73.818;2019;PR;Seminário - Curitiba;Localiza Seminovos
59;82.650;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;55.650;2020;PR;Oficinas - Ponta Grossa;Vazio
60;58.910;Ford;Ka;1.5 Ti-vct Flex Se Manual;60.132;2020;PR;Rodocentro - Londrina;Localiza Seminovos
61;59.000;Ford;Ka;1.5 Ti-vct Flex Se Manual;59.235;2020;PR;Oficinas - Ponta Grossa;Vazio
62;84.520;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;56.193;2020;PR;Oficinas - Ponta Grossa;Vazio
63;59.710;Ford;Ka;1.5 Ti-vct Flex Se Manual;60.378;2020;PR;Rodocentro - Londrina;Localiza Seminovos
64;57.810;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;50.133;2020;PR;Rodocentro - Londrina;Localiza Seminovos
65;59.990;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;49.981;2019;PR;Rodocentro - Londrina;Localiza Seminovos
66;56.790;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;75.043;2020;PR;Rodocentro - Londrina;Localiza Seminovos
67;59.340;Ford;Ka;1.5 Ti-vct Flex Se Manual;68.597;2020;PR;Rodocentro - Londrina;Localiza Seminovos
68;67.130;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;65.597;2019;PR;Rodocentro - Londrina;Localiza Seminovos
69;73.560;Renault;Duster;2.0 16v Hi-flex Dynamique Automático;78.896;2018;PR;Oficinas - Ponta Grossa;Vazio
70;64.210;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;62.492;2020;PR;Oficinas - Ponta Grossa;Vazio
71;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.000;2020;PR;São Cristovão - Cascavel;Vazio
72;80.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.600;2021;PR;Jardim das Américas - Curitiba;Localiza Seminovos
73;69.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.157;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
74;82.650;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;55.650;2020;PR;Seminário - Curitiba;Localiza Seminovos
75;66.990;Renault;Sandero;1.6 16v Sce Flex Zen Manual;51.000;2021;PR;São Cristovão - Cascavel;Vazio
76;58.110;Ford;Ka;1.5 Ti-vct Flex Se Manual;59.235;2020;PR;Seminário - Curitiba;Localiza Seminovos
77;78.500;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;51.326;2020;PR;Rodocentro - Londrina;Localiza Seminovos
78;63.140;Nissan;Versa;1.6 16v Flexstart S 4p Manual;51.383;2020;PR;Seminário - Curitiba;Localiza Seminovos
79;55.300;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.355;2020;PR;Rodocentro - Londrina;Localiza Seminovos
80;65.240;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;75.401;2020;PR;Seminário - Curitiba;Localiza Seminovos
81;61.940;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.743;2021;PR;Seminário - Curitiba;Localiza Seminovos
82;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;50.064;2020;PR;Seminário - Curitiba;Localiza Seminovos
83;68.550;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;55.846;2019;PR;Seminário - Curitiba;Localiza Seminovos
84;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;51.240;2020;PR;Seminário - Curitiba;Localiza Seminovos
85;63.160;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.483;2021;PR;Rodocentro - Londrina;Localiza Seminovos
86;67.750;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;52.446;2019;PR;Oficinas - Ponta Grossa;Vazio
87;61.890;Ford;Ka;1.5 Ti-vct Flex Se Sedan Automático;49.000;2019;PR;São Cristovão - Cascavel;Vazio
88;66.880;Renault;Logan;1.6 16v Sce Flex Zen Manual;51.110;2021;PR;Seminário - Curitiba;Localiza Seminovos
89;76.970;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;55.027;2020;PR;Seminário - Curitiba;Localiza Seminovos
90;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;50.777;2020;PR;Seminário - Curitiba;Localiza Seminovos
91;66.880;Renault;Logan;1.6 16v Sce Flex Zen Manual;50.222;2021;PR;Seminário - Curitiba;Localiza Seminovos
92;65.770;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;51.202;2020;PR;Rodocentro - Londrina;Localiza Seminovos
93;67.620;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;72.086;2020;PR;Oficinas - Ponta Grossa;Vazio
94;59.800;Ford;Ka;1.5 Ti-vct Flex Se Manual;59.363;2020;PR;Rodocentro - Londrina;Localiza Seminovos
95;57.300;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;62.996;2020;PR;Rodocentro - Londrina;Localiza Seminovos
96;57.680;Renault;Sandero;1.0 12v Sce Flex Zen Manual;70.000;2021;PR;São Cristovão - Cascavel;Vazio
97;62.670;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.043;2021;PR;Rodocentro - Londrina;Localiza Seminovos
98;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;52.354;2020;PR;Seminário - Curitiba;Localiza Seminovos
99;56.890;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;50.000;2019;PR;São Cristovão - Cascavel;Vazio
100;67.010;Renault;Sandero;1.6 16v Sce Flex Zen Manual;51.180;2021;PR;Seminário - Curitiba;Localiza Seminovos
101;55.350;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;53.003;2020;PR;Seminário - Curitiba;Localiza Seminovos
102;84.930;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.060;2020;PR;Rodocentro - Londrina;Localiza Seminovos
103;84.930;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.129;2020;PR;Rodocentro - Londrina;Localiza Seminovos
104;58.290;Ford;Ka;1.5 Ti-vct Flex Se Manual;51.000;2020;PR;São Cristovão - Cascavel;Vazio
105;65.620;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;60.028;2020;PR;Rodocentro - Londrina;Localiza Seminovos
106;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;50.772;2020;PR;Seminário - Curitiba;Localiza Seminovos
107;69.990;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;50.196;2020;PR;Seminário - Curitiba;Localiza Seminovos
108;61.940;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.623;2021;PR;Seminário - Curitiba;Localiza Seminovos
109;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.211;2020;PR;Seminário - Curitiba;Localiza Seminovos
110;59.890;Renault;Logan;1.6 16v Sce Flex Zen Manual;50.000;2020;PR;São Cristovão - Cascavel;Vazio
111;84.990;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;35.000;2020;PR;São Cristovão - Cascavel;Vazio
112;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;54.000;2020;PR;São Cristovão - Cascavel;Vazio
113;55.990;Renault;Logan;1.0 12v Sce Flex Zen Manual;69.000;2020;PR;São Cristovão - Cascavel;Vazio
114;67.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Manual;50.000;2019;PR;São Cristovão - Cascavel;Vazio
115;63.490;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;22.000;2021;PR;São Cristovão - Cascavel;Vazio
116;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;56.000;2020;PR;São Cristovão - Cascavel;Vazio
117;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;52.000;2020;PR;São Cristovão - Cascavel;Vazio
118;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.358;2020;PR;São Cristovão - Cascavel;Vazio
119;55.790;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;47.088;2019;PR;São Cristovão - Cascavel;Vazio
120;70.890;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;50.868;2020;PR;São Cristovão - Cascavel;Vazio
121;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;50.559;2020;PR;São Cristovão - Cascavel;Vazio
122;55.360;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;54.467;2020;PR;Seminário - Curitiba;Localiza Seminovos
123;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;50.508;2020;PR;Seminário - Curitiba;Localiza Seminovos
124;69.790;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.751;2019;PR;Seminário - Curitiba;Localiza Seminovos
125;56.100;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.644;2020;PR;Rodocentro - Londrina;Localiza Seminovos
126;69.790;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;52.613;2019;PR;Seminário - Curitiba;Localiza Seminovos
127;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;65.727;2020;PR;Seminário - Curitiba;Localiza Seminovos
128;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.900;2020;PR;Seminário - Curitiba;Localiza Seminovos
129;55.790;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;53.126;2019;PR;São Cristovão - Cascavel;Vazio
130;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.353;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
131;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;50.593;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
132;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;51.608;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
133;55.900;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;51.090;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
134;70.900;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;50.226;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
135;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;50.184;2020;PR;Seminário - Curitiba;Localiza Seminovos
136;65.290;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;53.026;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
137;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;51.618;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
138;81.900;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;45.644;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
139;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;50.431;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
140;69.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.351;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
141;69.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.779;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
142;70.900;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;52.108;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
143;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;51.351;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
144;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.434;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
145;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;69.393;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
146;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;50.194;2019;PR;Seminário - Curitiba;Localiza Seminovos
147;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;52.468;2020;PR;Seminário - Curitiba;Localiza Seminovos
148;55.100;Chevrolet;Joy;1.0 Spe4 Flex Manual;77.506;2020;PR;Seminário - Curitiba;Localiza Seminovos
149;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.176;2020;PR;Seminário - Curitiba;Localiza Seminovos
150;76.200;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;59.645;2020;PR;Rodocentro - Londrina;Localiza Seminovos
151;75.650;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;50.536;2020;PR;Rodocentro - Londrina;Localiza Seminovos
152;83.900;Renault;Captur;1.6 16v Sce Flex Zen Manual;54.981;2018;PR;Curitiba;Vazio
153;89.000;Volkswagen;Polo;Hl Ad;52.397;2019;PR;Jardim Carvalho - Ponta Grossa;Vazio
154;74.900;Mitsubishi;Lancer;Gt 2.0 Aut;84.917;2017;PR;São José dos Pinhais;Vazio
155;58.900;Ford;Focus;Sedan Focus 1.6 S Flex Aut;37.156;2015;PR;São José dos Pinhais;Vazio
156;67.900;Ford;Focus;Sedan Focus 2.0 Se 16v Flex 4p Powershift;78.906;2018;PR;São José dos Pinhais;Vazio
157;75.000;Hyundai;Tucson;2.0 16v Flex Aut;48.323;2017;PR;Seminário - Curitiba;Vazio
158;78.900;Peugeot;208;Like;12.296;2021;PR;Conradinho - Guarapuava;Vazio
159;85.900;Renault;Duster;1.6 Dynamique 4x2 16v Flex 4p Aut;39.860;2020;PR;Curitiba;Vazio
160;78.700;Honda;City;Sedan Ex-at 1.5 16v;87.000;2017;PR;Boa Vista - Curitiba;Vazio
161;57.500;Chevrolet;Onix;Joy _4p_;60.115;2020;PR;Jardim Carvalho - Ponta Grossa;Vazio
162;87.500;Renault;Captur;Inten 16a;29.891;2019;PR;Jardim Carvalho - Ponta Grossa;Vazio
163;57.900;Volkswagen;Gol;1.6 Msi Total Flex 5p;70.721;2019;PR;Centro - São José dos Pinhais;Vazio
164;84.900;Honda;Fit;1.5 Ex Flex Aut. 5p;57.381;2018;PR;Centro - São José dos Pinhais;Vazio
165;73.500;Hyundai;Hb20;Hb20 Evolution 1.0 Flex 12v Mec;29.000;2020;PR;Boa Vista - Curitiba;Vazio
166;64.900;Toyota;Etios;1.5 16v X 4p;77.145;2019;PR;Centro - São José dos Pinhais;Vazio
167;57.900;Volkswagen;Gol;(novo) 1.0mi (geracao 6);20.852;2020;PR;Seminário - Curitiba;Vazio
168;88.900;Volkswagen;Polo;Comfort 200 Tsi 1.0 Flex 12v Aut;32.743;2020;PR;Rodocentro - Londrina;Vazio
169;89.500;Toyota;Corolla;Gli18 Cvt;98.000;2018;PR;São Mateus do Sul;Vazio
170;62.800;Hyundai;Hb20s;Hb20s Comfortline _4p_;90.400;2019;PR;São Mateus do Sul;Vazio
171;56.500;Fiat;Argo;1.0;47.000;2019;PR;São Mateus do Sul;Vazio
172;71.900;Hyundai;Hb20;Hb20 Evolution;29.389;2021;PR;Centro - Campo Largo;Vazio
173;69.900;Renault;Duster;1.6 Dynamique 4x2 16v Flex 4p Manual;42.000;2017;PR;Centro - Londrina;Vazio
174;80.900;Hyundai;Ix35;Ix35 Gl 2.0 16v 2wd Flex Aut;93.000;2015;PR;Boa Vista - Curitiba;Vazio
175;87.990;Peugeot;2008;1.6 16v Flex Allure Pack 4p Automático;41.661;2021;PR;Pato Branco;Vazio
176;63.990;Volkswagen;Voyage;1.0 12v Mpi Totalflex 4p Manual;57.962;2021;PR;Guarapuava;Vazio
177;55.890;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;80.528;2020;PR;Cascavel;Vazio
178;63.990;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;43.480;2021;PR;Cascavel;Vazio
179;70.990;Volkswagen;Polo;1.6 Msi Total Flex Manual;64.219;2020;PR;Cascavel;Vazio
180;63.990;Volkswagen;Voyage;1.0 12v Mpi Totalflex 4p Manual;53.441;2021;PR;Cascavel;Vazio
181;70.990;Volkswagen;Polo;1.6 Msi Total Flex Manual;72.353;2020;PR;Cascavel;Vazio
182;65.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;61.045;2021;PR;Cascavel;Vazio
183;59.900;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;51.283;2019;PR;Oficinas - Ponta Grossa;Vazio
184;70.900;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;50.134;2020;PR;Jardim das Américas - Curitiba;Localiza Seminovos
185;69.240;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.690;2019;PR;Seminário - Curitiba;Localiza Seminovos
186;63.990;Volkswagen;Voyage;1.0 12v Mpi Totalflex 4p Manual;42.465;2021;PR;Pato Branco;Vazio
187;55.490;Renault;Sandero;1.0 12v Sce Flex Life Manual;66.171;2021;PR;Pato Branco;Vazio
188;57.990;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;79.535;2020;PR;Pato Branco;Vazio
189;65.990;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;66.160;2020;PR;Pato Branco;Vazio
190;55.990;Renault;Logan;1.0 12v Sce Flex Life Manual;53.784;2021;PR;Pato Branco;Vazio
191;70.990;Volkswagen;Polo;1.6 Msi Total Flex Manual;55.592;2020;PR;Pato Branco;Vazio
192;80.490;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;31.707;2022;PR;Pato Branco;Vazio
193;65.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;62.892;2021;PR;Pato Branco;Vazio
194;63.990;Volkswagen;Voyage;1.0 12v Mpi Totalflex 4p Manual;52.595;2021;PR;Guarapuava;Vazio
195;56.990;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.067;2020;PR;Guarapuava;Vazio
196;55.990;Renault;Logan;1.0 12v Sce Flex Life Manual;54.809;2021;PR;Guarapuava;Vazio
197;65.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;70.751;2021;PR;Guarapuava;Vazio
198;59.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;79.479;2020;PR;Guarapuava;Vazio
199;80.490;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;37.112;2022;PR;Guarapuava;Vazio
200;61.990;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;33.944;2021;PR;Guarapuava;Vazio
201;66.990;Fiat;Argo;1.3 Firefly Flex Drive Manual;73.864;2020;PR;Guarapuava;Vazio
202;88.490;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;28.133;2021;PR;Guarapuava;Vazio
203;63.990;Volkswagen;Voyage;1.0 12v Mpi Totalflex 4p Manual;56.061;2021;PR;Guarapuava;Vazio
204;55.888;Hyundai;Hb20;1.6 Comfort Plus Flex Aut. 5p;141.700;2015;PR;Centro - Arapongas;Vazio
205;85.900;Jeep;Renegade;Jeep Renegade 1.8 At;16.751;2018;PR;Parolin - Curitiba;Vazio
206;89.900;Jeep;Renegade;Jeep Renegade Renegade1.8 4x2 Flex 16v Aut.;41.228;2019;PR;Parolin - Curitiba;Vazio
207;73.990;Chevrolet;Onix;Chevrolet Onix 1.4at Act;19.487;2018;PR;Parolin - Curitiba;Vazio
208;82.990;Fiat;Argo;Fiat Argo Trekking 1.3 8v Flex;11.424;2021;PR;Parolin - Curitiba;Vazio
209;63.900;Fiat;Argo;Argo Drive 1.3 8v Flex;31.831;2019;PR;Bacacheri - Curitiba;Vazio
210;71.900;Jeep;Renegade;Jeep Renegade Sport Mt 1.8 16v Flex;47.500;2016;PR;Bacacheri - Curitiba;Vazio
211;84.900;Hyundai;Creta;Hyundai Creta 1.6;62.275;2017;PR;Nova Rússia - Ponta Grossa;Vazio
212;72.900;Fiat;Cronos;Fiat Cronos Drive 1.3 8v Flex;41.947;2019;PR;Parolin - Curitiba;Vazio
213;86.500;Jeep;Renegade;Jeep Renegade Sport 1.8 4x2 Flex 16v Mec.;42.236;2019;PR;Parolin - Curitiba;Vazio
